,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
11,2018-09-13,TEX,1494,9.8%,21.0%,0.5,.246,.328,.422,.750,.176,.283,188,13.7,.326,98,Vs. All
12,2018-09-13,KCR,1510,8.2%,22.8%,0.4,.249,.315,.417,.732,.168,.298,178,1.8,.316,97,Vs. All
13,2018-09-13,CIN,1530,7.1%,23.3%,0.3,.262,.319,.422,.741,.161,.318,183,4.4,.319,97,Vs. All
14,2018-09-13,NYY,1590,10.1%,21.6%,0.5,.228,.312,.411,.723,.183,.252,185,-0.6,.314,96,Vs. All
15,2018-09-13,LAA,1493,7.5%,22.9%,0.3,.244,.309,.396,.705,.152,.293,163,-11.1,.305,95,Vs. All
16,2018-09-13,CLE,1589,9.2%,17.9%,0.5,.249,.327,.399,.726,.150,.278,188,1.8,.316,95,Vs. All
17,2018-09-13,CHW,1544,7.6%,27.1%,0.3,.241,.304,.405,.709,.164,.306,170,-10.7,.306,94,Vs. All
18,2018-09-13,SDP,1482,7.0%,24.6%,0.3,.244,.297,.419,.716,.175,.290,162,-10.9,.306,93,Vs. All
19,2018-09-13,SEA,1542,6.3%,19.9%,0.3,.245,.300,.394,.694,.149,.284,161,-18.9,.300,92,Vs. All
20,2018-09-13,ARI,1520,8.9%,22.9%,0.4,.245,.317,.401,.719,.156,.297,172,-5.8,.311,91,Vs. All
21,2018-09-13,CHC,1549,7.7%,23.3%,0.3,.249,.315,.399,.714,.150,.305,171,-9.9,.307,91,Vs. All
22,2018-09-13,MIN,1536,7.7%,21.9%,0.4,.245,.308,.399,.707,.154,.288,170,-9.2,.307,91,Vs. All
23,2018-09-13,PHI,1516,8.2%,23.1%,0.4,.239,.309,.391,.700,.152,.289,163,-14.3,.304,89,Vs. All
24,2018-09-13,DET,1444,7.4%,23.3%,0.3,.244,.304,.391,.695,.147,.297,154,-15.1,.302,89,Vs. All
25,2018-09-13,COL,1607,7.8%,22.9%,0.3,.260,.322,.436,.759,.177,.312,199,11.1,.324,87,Vs. All
26,2018-09-13,PIT,1415,6.9%,21.4%,0.3,.251,.309,.379,.688,.128,.305,146,-19.6,.298,87,Vs. All
27,2018-09-13,BAL,1467,5.7%,23.7%,0.2,.252,.299,.389,.688,.136,.306,153,-19.0,.299,87,Vs. All
28,2018-09-13,MIA,1424,7.2%,22.6%,0.3,.221,.285,.345,.630,.124,.267,120,-46.4,.276,74,Vs. All
29,2018-09-13,SFG,1478,6.6%,26.0%,0.3,.213,.270,.321,.592,.108,.275,105,-67.6,.260,61,Vs. All
0,2018-09-14,LAD,1604,10.3%,24.1%,0.4,.252,.335,.450,.785,.198,.301,217,29.4,.337,115,Vs. All
1,2018-09-14,OAK,1524,8.5%,21.7%,0.4,.257,.329,.453,.782,.196,.300,205,27.0,.336,115,Vs. All
2,2018-09-14,HOU,1469,8.7%,19.3%,0.5,.255,.327,.440,.768,.186,.284,190,18.7,.330,112,Vs. All
3,2018-09-14,TBR,1521,9.4%,22.1%,0.4,.265,.344,.418,.761,.153,.326,197,19.4,.331,111,Vs. All
4,2018-09-14,WSN,1695,9.7%,18.9%,0.5,.270,.347,.447,.794,.177,.310,232,33.8,.341,111,Vs. All
5,2018-09-14,NYM,1702,7.5%,21.8%,0.3,.256,.322,.435,.757,.179,.302,213,13.8,.325,108,Vs. All
6,2018-09-14,MIL,1526,8.7%,22.5%,0.4,.263,.334,.445,.780,.182,.310,202,24.1,.335,107,Vs. All
7,2018-09-14,BOS,1535,9.8%,19.2%,0.5,.265,.341,.437,.778,.172,.306,204,24.6,.334,107,Vs. All
8,2018-09-14,STL,1612,8.1%,22.1%,0.4,.257,.328,.429,.757,.172,.301,201,12.9,.324,104,Vs. All
9,2018-09-14,ATL,1683,7.6%,19.8%,0.4,.266,.329,.441,.770,.176,.306,217,20.0,.329,104,Vs. All
10,2018-09-14,TOR,1550,7.9%,22.8%,0.3,.251,.316,.431,.747,.181,.297,191,9.6,.322,103,Vs. All
11,2018-09-14,NYY,1635,10.2%,21.3%,0.5,.232,.317,.417,.734,.185,.256,196,5.2,.319,99,Vs. All
12,2018-09-14,KCR,1550,8.3%,22.9%,0.4,.251,.317,.422,.739,.171,.301,186,4.7,.318,99,Vs. All
13,2018-09-14,CIN,1567,7.1%,23.3%,0.3,.262,.319,.424,.743,.162,.318,189,5.9,.320,97,Vs. All
14,2018-09-14,TEX,1483,9.4%,21.2%,0.4,.244,.324,.416,.740,.172,.283,182,8.9,.322,95,Vs. All
15,2018-09-14,PHI,1508,8.2%,23.1%,0.4,.246,.315,.409,.725,.164,.295,174,-2.6,.314,95,Vs. All
16,2018-09-14,CHW,1586,7.8%,27.0%,0.3,.241,.306,.410,.716,.169,.305,178,-7.3,.309,95,Vs. All
17,2018-09-14,LAA,1529,7.5%,22.9%,0.3,.243,.308,.392,.699,.149,.292,165,-14.1,.303,93,Vs. All
18,2018-09-14,SDP,1467,7.2%,24.4%,0.3,.243,.300,.416,.716,.173,.290,161,-10.3,.307,93,Vs. All
19,2018-09-14,SEA,1549,6.3%,20.1%,0.3,.248,.301,.396,.697,.148,.287,164,-17.4,.301,93,Vs. All
20,2018-09-14,CLE,1585,9.0%,18.2%,0.5,.248,.324,.394,.718,.146,.278,183,-2.1,.313,93,Vs. All
21,2018-09-14,ARI,1521,9.0%,22.7%,0.4,.246,.318,.400,.719,.155,.298,173,-5.3,.311,92,Vs. All
22,2018-09-14,MIN,1543,7.7%,21.6%,0.4,.247,.309,.399,.708,.153,.289,172,-8.4,.308,91,Vs. All
23,2018-09-14,CHC,1584,7.6%,23.2%,0.3,.249,.314,.399,.713,.150,.304,175,-10.7,.307,91,Vs. All
24,2018-09-14,DET,1483,7.3%,23.2%,0.3,.246,.305,.395,.700,.149,.299,160,-13.6,.304,90,Vs. All
25,2018-09-14,PIT,1455,7.0%,21.5%,0.3,.250,.309,.381,.690,.131,.304,151,-19.1,.299,87,Vs. All
26,2018-09-14,BAL,1506,5.8%,23.8%,0.2,.252,.300,.391,.690,.139,.305,158,-18.5,.300,87,Vs. All
27,2018-09-14,COL,1596,7.7%,22.7%,0.3,.256,.319,.432,.751,.176,.307,193,6.7,.321,85,Vs. All
28,2018-09-14,MIA,1423,7.1%,22.6%,0.3,.222,.285,.345,.631,.124,.268,121,-45.5,.277,75,Vs. All
29,2018-09-14,SFG,1460,6.5%,26.1%,0.2,.213,.268,.319,.588,.106,.276,101,-69.3,.258,60,Vs. All
0,2018-09-15,LAD,1626,10.6%,23.9%,0.4,.259,.345,.467,.812,.208,.308,234,43.8,.348,122,Vs. All
1,2018-09-15,OAK,1524,8.3%,21.8%,0.4,.258,.328,.454,.782,.195,.301,205,26.8,.336,115,Vs. All
2,2018-09-15,HOU,1471,9.2%,19.3%,0.5,.253,.330,.437,.767,.184,.284,191,18.9,.330,113,Vs. All
3,2018-09-15,TBR,1519,9.5%,22.1%,0.4,.261,.342,.416,.757,.155,.321,195,17.3,.329,110,Vs. All
4,2018-09-15,MIL,1529,8.8%,22.4%,0.4,.264,.336,.448,.784,.184,.309,205,26.1,.336,109,Vs. All
5,2018-09-15,BOS,1539,10.0%,19.2%,0.5,.267,.344,.439,.782,.171,.309,207,26.8,.336,108,Vs. All
6,2018-09-15,NYM,1698,7.7%,21.8%,0.4,.253,.320,.430,.750,.177,.298,208,9.9,.323,106,Vs. All
7,2018-09-15,TOR,1558,7.8%,22.7%,0.3,.256,.319,.440,.759,.184,.302,198,15.6,.327,106,Vs. All
8,2018-09-15,STL,1616,8.2%,22.3%,0.4,.257,.329,.429,.758,.172,.303,203,13.6,.325,105,Vs. All
9,2018-09-15,WSN,1683,10.2%,19.4%,0.5,.260,.342,.425,.767,.165,.302,216,19.6,.330,104,Vs. All
10,2018-09-15,KCR,1555,8.2%,22.5%,0.4,.256,.321,.427,.748,.171,.307,191,9.4,.322,101,Vs. All
11,2018-09-15,NYY,1643,10.3%,21.7%,0.5,.232,.319,.423,.742,.191,.257,201,9.4,.322,101,Vs. All
12,2018-09-15,TEX,1492,9.5%,20.8%,0.5,.247,.328,.424,.751,.176,.285,188,14.0,.327,98,Vs. All
13,2018-09-15,ATL,1672,7.7%,19.8%,0.4,.256,.321,.425,.746,.169,.294,201,5.8,.320,98,Vs. All
14,2018-09-15,CLE,1596,9.1%,17.7%,0.5,.252,.329,.406,.735,.154,.279,193,6.3,.320,97,Vs. All
15,2018-09-15,CIN,1566,7.2%,23.4%,0.3,.261,.320,.420,.739,.158,.318,188,4.5,.319,97,Vs. All
16,2018-09-15,SEA,1558,6.5%,19.9%,0.3,.250,.305,.400,.705,.150,.290,169,-13.0,.305,96,Vs. All
17,2018-09-15,SDP,1466,7.2%,24.2%,0.3,.246,.302,.421,.723,.175,.292,164,-6.9,.310,95,Vs. All
18,2018-09-15,CHW,1576,7.5%,27.0%,0.3,.239,.303,.409,.711,.169,.302,174,-9.8,.307,94,Vs. All
19,2018-09-15,PHI,1498,8.1%,23.4%,0.3,.242,.311,.407,.718,.165,.290,169,-6.3,.311,93,Vs. All
20,2018-09-15,LAA,1520,7.4%,22.8%,0.3,.241,.304,.394,.699,.154,.286,163,-15.1,.302,93,Vs. All
21,2018-09-15,MIN,1544,7.5%,21.6%,0.3,.249,.309,.398,.708,.149,.293,172,-8.8,.308,91,Vs. All
22,2018-09-15,ARI,1520,8.8%,23.0%,0.4,.244,.315,.400,.716,.157,.296,171,-6.9,.310,91,Vs. All
23,2018-09-15,DET,1487,7.5%,23.3%,0.3,.245,.306,.391,.697,.146,.299,159,-14.9,.302,89,Vs. All
24,2018-09-15,CHC,1577,7.5%,23.9%,0.3,.246,.311,.392,.702,.146,.303,168,-16.0,.302,88,Vs. All
25,2018-09-15,BAL,1504,5.9%,23.2%,0.3,.251,.299,.389,.687,.138,.302,156,-19.9,.298,86,Vs. All
26,2018-09-15,PIT,1456,7.1%,21.7%,0.3,.248,.308,.374,.682,.126,.303,147,-22.9,.296,85,Vs. All
27,2018-09-15,COL,1592,7.5%,22.6%,0.3,.256,.317,.428,.745,.172,.306,190,3.6,.319,83,Vs. All
28,2018-09-15,MIA,1418,7.1%,23.1%,0.3,.218,.281,.340,.622,.122,.266,116,-49.9,.273,72,Vs. All
29,2018-09-15,SFG,1447,6.2%,26.3%,0.2,.213,.267,.317,.584,.104,.277,99,-70.3,.256,59,Vs. All
0,2018-09-16,LAD,1620,10.7%,24.3%,0.4,.256,.343,.457,.800,.201,.307,228,38.4,.344,119,Vs. All
1,2018-09-16,OAK,1518,8.4%,21.7%,0.4,.253,.324,.447,.771,.195,.293,199,21.2,.332,112,Vs. All
2,2018-09-16,HOU,1465,9.3%,18.9%,0.5,.253,.331,.430,.760,.177,.283,187,16.1,.328,111,Vs. All
3,2018-09-16,TBR,1515,9.4%,21.9%,0.4,.261,.340,.417,.756,.155,.320,193,16.4,.328,109,Vs. All
4,2018-09-16,MIL,1520,8.6%,22.6%,0.4,.261,.332,.449,.781,.187,.305,202,24.4,.335,108,Vs. All
5,2018-09-16,BOS,1570,9.9%,19.6%,0.5,.266,.341,.438,.779,.172,.309,209,25.3,.334,107,Vs. All
6,2018-09-16,NYM,1701,7.8%,21.4%,0.4,.253,.322,.425,.747,.172,.298,208,8.9,.322,106,Vs. All
7,2018-09-16,WSN,1690,10.3%,19.3%,0.5,.262,.344,.427,.771,.164,.304,220,22.6,.333,105,Vs. All
8,2018-09-16,TOR,1554,7.5%,22.8%,0.3,.255,.317,.437,.754,.182,.302,194,12.7,.325,105,Vs. All
9,2018-09-16,STL,1608,8.1%,22.6%,0.4,.255,.326,.428,.754,.173,.299,199,10.7,.323,103,Vs. All
10,2018-09-16,KCR,1550,7.9%,22.8%,0.3,.258,.320,.429,.749,.171,.311,191,9.8,.322,102,Vs. All
11,2018-09-16,NYY,1635,10.3%,21.9%,0.5,.230,.316,.419,.735,.189,.254,196,5.3,.319,99,Vs. All
12,2018-09-16,TEX,1530,9.5%,20.7%,0.5,.247,.328,.427,.755,.180,.284,195,16.0,.328,99,Vs. All
13,2018-09-16,ATL,1709,7.7%,19.8%,0.4,.256,.320,.425,.745,.170,.293,205,5.4,.319,97,Vs. All
14,2018-09-16,CLE,1595,9.0%,18.0%,0.5,.251,.328,.406,.734,.154,.280,192,5.7,.319,97,Vs. All
15,2018-09-16,MIN,1558,7.6%,21.1%,0.4,.256,.316,.413,.729,.156,.298,184,1.9,.316,97,Vs. All
16,2018-09-16,SDP,1503,7.4%,24.2%,0.3,.246,.303,.424,.727,.178,.292,171,-4.8,.312,96,Vs. All
17,2018-09-16,CIN,1567,7.3%,23.7%,0.3,.258,.318,.421,.738,.163,.313,187,3.4,.318,96,Vs. All
18,2018-09-16,SEA,1555,6.4%,20.1%,0.3,.249,.304,.400,.704,.151,.289,168,-13.9,.304,95,Vs. All
19,2018-09-16,CHW,1580,7.5%,27.4%,0.3,.239,.303,.410,.713,.171,.302,175,-9.3,.307,94,Vs. All
20,2018-09-16,LAA,1516,7.3%,22.7%,0.3,.242,.304,.399,.704,.158,.287,164,-12.9,.304,94,Vs. All
21,2018-09-16,PHI,1536,7.9%,23.4%,0.3,.241,.309,.406,.715,.165,.289,171,-8.1,.309,93,Vs. All
22,2018-09-16,ARI,1554,8.8%,23.4%,0.4,.242,.313,.400,.713,.158,.294,173,-8.8,.308,90,Vs. All
23,2018-09-16,DET,1488,7.5%,23.5%,0.3,.243,.303,.389,.692,.146,.296,157,-17.4,.300,88,Vs. All
24,2018-09-16,BAL,1502,5.9%,22.9%,0.3,.250,.299,.390,.689,.140,.297,156,-19.3,.299,87,Vs. All
25,2018-09-16,PIT,1453,7.2%,21.5%,0.3,.247,.307,.375,.682,.128,.301,146,-23.4,.296,85,Vs. All
26,2018-09-16,CHC,1562,7.4%,24.0%,0.3,.241,.305,.383,.688,.142,.297,159,-23.5,.296,84,Vs. All
27,2018-09-16,COL,1589,7.4%,22.5%,0.3,.256,.316,.427,.744,.172,.306,189,2.8,.318,83,Vs. All
28,2018-09-16,MIA,1455,7.0%,23.2%,0.3,.219,.282,.344,.626,.125,.268,120,-49.6,.274,73,Vs. All
29,2018-09-16,SFG,1483,6.3%,26.4%,0.2,.213,.267,.314,.582,.102,.278,101,-72.8,.255,59,Vs. All
0,2018-09-17,LAD,1611,10.8%,24.5%,0.4,.253,.340,.444,.784,.191,.306,219,30.7,.338,116,Vs. All
1,2018-09-17,OAK,1518,8.4%,21.7%,0.4,.253,.324,.447,.771,.195,.293,199,21.2,.332,112,Vs. All
2,2018-09-17,TBR,1518,9.6%,21.8%,0.4,.262,.341,.420,.761,.157,.320,196,18.2,.330,110,Vs. All
3,2018-09-17,MIL,1519,8.6%,22.4%,0.4,.263,.334,.452,.786,.189,.307,204,26.6,.337,109,Vs. All
4,2018-09-17,HOU,1496,9.3%,19.0%,0.5,.250,.328,.424,.752,.175,.280,187,12.5,.325,109,Vs. All
5,2018-09-17,NYM,1708,7.7%,21.3%,0.4,.257,.325,.430,.756,.173,.303,214,13.9,.325,108,Vs. All
6,2018-09-17,STL,1617,8.3%,22.4%,0.4,.255,.328,.439,.767,.185,.297,206,17.1,.327,107,Vs. All
7,2018-09-17,TOR,1545,7.4%,23.0%,0.3,.253,.313,.435,.748,.182,.299,190,9.5,.322,103,Vs. All
8,2018-09-17,WSN,1685,10.0%,19.6%,0.5,.259,.340,.424,.764,.165,.302,215,18.2,.329,103,Vs. All
9,2018-09-17,KCR,1553,7.7%,22.7%,0.3,.260,.321,.431,.752,.171,.313,193,11.3,.324,102,Vs. All
10,2018-09-17,BOS,1520,9.8%,20.0%,0.5,.261,.336,.426,.762,.165,.304,194,16.1,.328,102,Vs. All
11,2018-09-17,ATL,1716,7.8%,19.7%,0.4,.258,.323,.427,.750,.169,.295,209,8.3,.321,99,Vs. All
12,2018-09-17,NYY,1596,10.4%,21.6%,0.5,.230,.317,.413,.730,.183,.255,190,3.3,.317,98,Vs. All
13,2018-09-17,MIN,1597,7.6%,20.9%,0.4,.256,.317,.414,.731,.158,.297,190,3.1,.317,97,Vs. All
14,2018-09-17,CLE,1595,9.0%,18.0%,0.5,.251,.328,.406,.734,.154,.280,192,5.7,.319,97,Vs. All
15,2018-09-17,LAA,1485,7.3%,22.3%,0.3,.245,.308,.405,.713,.160,.289,165,-8.2,.308,96,Vs. All
16,2018-09-17,SEA,1559,6.8%,20.2%,0.3,.249,.305,.398,.704,.150,.290,169,-13.5,.304,95,Vs. All
17,2018-09-17,CIN,1565,7.2%,23.5%,0.3,.259,.317,.418,.736,.159,.314,185,2.0,.317,95,Vs. All
18,2018-09-17,SDP,1494,7.5%,24.4%,0.3,.241,.299,.418,.717,.178,.285,165,-9.8,.308,94,Vs. All
19,2018-09-17,CHW,1545,7.4%,27.2%,0.3,.238,.301,.405,.707,.168,.300,169,-11.9,.305,93,Vs. All
20,2018-09-17,PHI,1538,7.9%,23.2%,0.3,.240,.309,.402,.711,.162,.288,170,-9.6,.308,92,Vs. All
21,2018-09-17,TEX,1512,9.1%,21.2%,0.4,.237,.317,.407,.725,.170,.274,178,1.0,.316,91,Vs. All
22,2018-09-17,ARI,1545,8.7%,23.5%,0.4,.238,.309,.398,.707,.160,.288,169,-12.1,.306,88,Vs. All
23,2018-09-17,PIT,1497,7.1%,21.4%,0.3,.252,.311,.378,.689,.126,.307,154,-20.7,.298,87,Vs. All
24,2018-09-17,DET,1523,7.6%,23.4%,0.3,.241,.302,.384,.687,.143,.294,158,-20.3,.298,86,Vs. All
25,2018-09-17,CHC,1567,7.4%,24.1%,0.3,.244,.307,.391,.698,.146,.300,164,-18.9,.300,86,Vs. All
26,2018-09-17,COL,1588,7.4%,22.4%,0.3,.255,.316,.427,.743,.172,.305,189,3.0,.318,83,Vs. All
27,2018-09-17,BAL,1489,5.9%,23.4%,0.3,.244,.293,.378,.671,.134,.293,146,-27.8,.292,82,Vs. All
28,2018-09-17,MIA,1463,7.4%,23.2%,0.3,.222,.287,.348,.635,.126,.272,126,-44.8,.278,76,Vs. All
29,2018-09-17,SFG,1479,6.0%,26.7%,0.2,.213,.266,.317,.583,.104,.279,101,-72.0,.256,59,Vs. All
0,2018-09-18,LAD,1616,11.0%,23.8%,0.5,.254,.343,.446,.788,.192,.305,222,33.1,.340,117,Vs. All
1,2018-09-18,TBR,1524,9.4%,21.5%,0.4,.268,.345,.428,.773,.160,.326,203,24.6,.335,114,Vs. All
2,2018-09-18,OAK,1513,8.7%,22.0%,0.4,.254,.327,.450,.777,.195,.296,201,24.4,.334,114,Vs. All
3,2018-09-18,HOU,1494,9.2%,19.0%,0.5,.252,.328,.430,.758,.178,.282,190,15.0,.327,110,Vs. All
4,2018-09-18,NYM,1713,7.8%,21.5%,0.4,.259,.327,.434,.761,.175,.307,217,16.7,.327,110,Vs. All
5,2018-09-18,MIL,1516,8.5%,22.6%,0.4,.263,.333,.448,.781,.185,.308,201,24.2,.335,108,Vs. All
6,2018-09-18,STL,1609,8.1%,22.9%,0.4,.253,.324,.437,.761,.184,.296,202,14.1,.325,105,Vs. All
7,2018-09-18,WSN,1730,10.3%,19.5%,0.5,.260,.342,.422,.764,.162,.303,222,19.6,.330,104,Vs. All
8,2018-09-18,TOR,1544,7.5%,23.0%,0.3,.252,.314,.429,.743,.178,.299,188,7.5,.321,102,Vs. All
9,2018-09-18,KCR,1557,7.9%,23.1%,0.3,.257,.320,.428,.748,.171,.312,191,9.0,.322,101,Vs. All
10,2018-09-18,BOS,1523,9.8%,20.2%,0.5,.259,.334,.422,.756,.163,.303,191,13.0,.325,100,Vs. All
11,2018-09-18,NYY,1600,10.6%,21.4%,0.5,.231,.320,.415,.736,.184,.256,194,6.9,.320,100,Vs. All
12,2018-09-18,ATL,1723,8.0%,19.8%,0.4,.258,.324,.427,.751,.169,.295,211,9.2,.322,99,Vs. All
13,2018-09-18,CLE,1591,9.1%,17.9%,0.5,.252,.330,.406,.736,.154,.280,193,7.4,.321,98,Vs. All
14,2018-09-18,LAA,1484,7.3%,22.2%,0.3,.244,.308,.405,.713,.160,.288,166,-7.2,.308,97,Vs. All
15,2018-09-18,MIN,1598,7.4%,20.9%,0.4,.255,.315,.416,.730,.161,.294,189,2.3,.316,97,Vs. All
16,2018-09-18,SEA,1562,7.0%,20.4%,0.3,.249,.307,.399,.707,.150,.291,171,-11.7,.306,96,Vs. All
17,2018-09-18,CIN,1603,7.1%,23.5%,0.3,.259,.317,.418,.735,.160,.314,189,1.7,.317,95,Vs. All
18,2018-09-18,SDP,1495,7.7%,24.5%,0.3,.241,.301,.421,.722,.179,.287,167,-7.3,.310,95,Vs. All
19,2018-09-18,CHW,1547,7.2%,27.3%,0.3,.240,.302,.409,.711,.169,.302,171,-9.4,.307,94,Vs. All
20,2018-09-18,PHI,1538,8.0%,23.1%,0.3,.239,.310,.402,.712,.163,.286,171,-9.0,.309,92,Vs. All
21,2018-09-18,DET,1513,7.6%,23.6%,0.3,.243,.304,.388,.692,.145,.297,159,-17.4,.301,88,Vs. All
22,2018-09-18,TEX,1504,9.2%,21.2%,0.4,.233,.313,.396,.709,.163,.271,170,-6.2,.310,87,Vs. All
23,2018-09-18,CHC,1573,7.4%,24.6%,0.3,.244,.307,.391,.698,.146,.304,165,-18.5,.301,86,Vs. All
24,2018-09-18,PIT,1501,7.2%,21.1%,0.3,.249,.309,.375,.683,.126,.302,152,-23.2,.296,85,Vs. All
25,2018-09-18,ARI,1539,8.4%,23.9%,0.4,.232,.302,.390,.692,.158,.282,160,-20.1,.299,84,Vs. All
26,2018-09-18,COL,1593,7.5%,22.4%,0.3,.254,.316,.424,.739,.170,.304,187,1.1,.317,82,Vs. All
27,2018-09-18,BAL,1488,6.0%,23.2%,0.3,.242,.292,.378,.670,.136,.288,146,-28.1,.292,82,Vs. All
28,2018-09-18,MIA,1465,7.4%,23.5%,0.3,.222,.287,.349,.636,.127,.273,127,-44.4,.279,76,Vs. All
29,2018-09-18,SFG,1482,6.1%,27.1%,0.2,.213,.267,.320,.587,.107,.280,103,-70.1,.258,60,Vs. All
0,2018-09-19,TBR,1535,9.2%,21.4%,0.4,.275,.349,.442,.791,.167,.333,212,32.6,.341,118,Vs. All
1,2018-09-19,LAD,1614,10.8%,23.4%,0.5,.255,.342,.452,.794,.197,.303,224,35.5,.342,118,Vs. All
2,2018-09-19,OAK,1519,8.7%,21.8%,0.4,.257,.329,.449,.778,.192,.299,203,25.1,.335,114,Vs. All
3,2018-09-19,NYM,1713,7.8%,21.7%,0.4,.257,.326,.431,.757,.174,.304,214,14.2,.326,108,Vs. All
4,2018-09-19,HOU,1481,9.2%,18.9%,0.5,.247,.323,.415,.739,.168,.278,180,6.4,.320,106,Vs. All
5,2018-09-19,MIL,1513,8.5%,22.6%,0.4,.261,.330,.442,.773,.182,.306,197,20.1,.332,105,Vs. All
6,2018-09-19,WSN,1655,10.5%,20.0%,0.5,.260,.342,.421,.763,.161,.304,212,18.9,.330,104,Vs. All
7,2018-09-19,NYY,1607,10.6%,21.2%,0.5,.234,.323,.424,.747,.190,.258,201,12.7,.325,103,Vs. All
8,2018-09-19,STL,1601,8.1%,23.4%,0.3,.250,.321,.431,.753,.181,.294,197,9.8,.322,103,Vs. All
9,2018-09-19,KCR,1554,7.9%,23.4%,0.3,.257,.319,.431,.751,.174,.313,192,10.2,.323,102,Vs. All
10,2018-09-19,ATL,1727,8.2%,19.7%,0.4,.259,.327,.433,.760,.174,.296,216,13.8,.325,101,Vs. All
11,2018-09-19,SEA,1570,7.0%,20.3%,0.3,.253,.310,.410,.720,.157,.294,178,-5.1,.311,100,Vs. All
12,2018-09-19,BOS,1529,9.7%,20.1%,0.5,.260,.335,.417,.752,.158,.306,190,11.7,.324,100,Vs. All
13,2018-09-19,TOR,1541,7.5%,23.0%,0.3,.247,.310,.422,.732,.175,.292,182,1.9,.316,99,Vs. All
14,2018-09-19,CLE,1595,9.0%,18.0%,0.5,.252,.330,.405,.735,.154,.280,193,7.0,.320,97,Vs. All
15,2018-09-19,SDP,1498,7.8%,24.4%,0.3,.245,.304,.425,.729,.180,.290,171,-3.7,.313,97,Vs. All
16,2018-09-19,LAA,1483,7.3%,22.0%,0.3,.245,.307,.405,.712,.160,.287,166,-7.7,.308,97,Vs. All
17,2018-09-19,MIN,1599,7.3%,20.6%,0.4,.254,.313,.409,.722,.155,.294,185,-1.6,.313,95,Vs. All
18,2018-09-19,CHW,1551,7.1%,27.6%,0.3,.239,.300,.406,.706,.167,.302,170,-11.8,.305,93,Vs. All
19,2018-09-19,CIN,1556,7.2%,23.7%,0.3,.254,.313,.407,.720,.153,.311,176,-5.9,.311,91,Vs. All
20,2018-09-19,PHI,1538,8.2%,23.3%,0.4,.236,.309,.397,.706,.161,.285,168,-11.5,.307,91,Vs. All
21,2018-09-19,DET,1513,7.7%,23.7%,0.3,.241,.304,.386,.690,.145,.295,159,-18.4,.300,87,Vs. All
22,2018-09-19,TEX,1507,9.2%,21.4%,0.4,.232,.312,.393,.706,.161,.271,169,-7.7,.309,86,Vs. All
23,2018-09-19,PIT,1494,7.0%,21.2%,0.3,.250,.308,.377,.685,.127,.303,153,-22.0,.297,86,Vs. All
24,2018-09-19,ARI,1539,8.3%,23.8%,0.3,.232,.300,.390,.691,.158,.281,159,-21.0,.298,83,Vs. All
25,2018-09-19,BAL,1489,6.0%,23.2%,0.3,.242,.294,.381,.674,.138,.289,148,-26.1,.293,83,Vs. All
26,2018-09-19,CHC,1567,7.5%,24.7%,0.3,.238,.303,.379,.682,.141,.297,157,-26.2,.295,82,Vs. All
27,2018-09-19,COL,1591,7.4%,22.8%,0.3,.252,.313,.416,.729,.164,.304,182,-4.2,.312,79,Vs. All
28,2018-09-19,MIA,1434,7.5%,23.5%,0.3,.224,.290,.349,.639,.125,.276,126,-41.7,.280,77,Vs. All
29,2018-09-19,SFG,1480,6.2%,26.7%,0.2,.211,.266,.314,.580,.103,.277,100,-73.1,.255,58,Vs. All
0,2018-09-20,LAD,1582,10.9%,23.1%,0.5,.256,.344,.454,.798,.198,.302,222,36.9,.343,119,Vs. All
1,2018-09-20,OAK,1535,8.9%,21.6%,0.4,.264,.337,.457,.794,.193,.309,213,33.9,.342,119,Vs. All
2,2018-09-20,TBR,1534,9.1%,21.3%,0.4,.274,.348,.439,.787,.165,.332,210,31.0,.340,117,Vs. All
3,2018-09-20,NYM,1722,7.8%,22.0%,0.4,.257,.325,.431,.756,.174,.305,215,13.7,.325,108,Vs. All
4,2018-09-20,MIL,1470,8.6%,22.5%,0.4,.262,.332,.444,.776,.182,.307,193,21.2,.333,106,Vs. All
5,2018-09-20,NYY,1603,10.7%,21.3%,0.5,.236,.325,.432,.756,.196,.259,204,17.1,.328,105,Vs. All
6,2018-09-20,HOU,1446,9.2%,18.6%,0.5,.249,.324,.415,.739,.166,.279,175,6.2,.320,105,Vs. All
7,2018-09-20,STL,1563,8.2%,23.5%,0.3,.249,.322,.433,.755,.184,.294,194,10.9,.323,104,Vs. All
8,2018-09-20,KCR,1555,7.7%,23.3%,0.3,.257,.318,.436,.755,.179,.310,194,12.0,.324,103,Vs. All
9,2018-09-20,WSN,1670,10.5%,20.4%,0.5,.258,.341,.419,.760,.161,.304,212,17.2,.329,103,Vs. All
10,2018-09-20,BOS,1525,9.6%,19.8%,0.5,.262,.336,.426,.762,.164,.306,194,15.7,.327,102,Vs. All
11,2018-09-20,ATL,1724,8.5%,19.7%,0.4,.260,.330,.431,.761,.171,.298,216,14.4,.326,102,Vs. All
12,2018-09-20,TOR,1545,7.5%,23.0%,0.3,.248,.311,.430,.741,.183,.291,187,6.3,.320,101,Vs. All
13,2018-09-20,SEA,1533,7.0%,20.1%,0.3,.252,.309,.405,.714,.153,.293,171,-7.9,.308,98,Vs. All
