,Date,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,Handedness
7,2018-10-21,SDP,471,9.8%,24.4%,0.4,.254,.327,.440,.767,.187,.306,61,5.6,.329,109,Vs. R
8,2018-10-21,NYM,724,10.9%,24.0%,0.5,.226,.320,.402,.722,.175,.274,85,0.1,.314,102,Vs. R
9,2018-10-21,PIT,564,7.8%,21.5%,0.4,.265,.326,.417,.743,.152,.318,68,2.4,.320,102,Vs. R
10,2018-10-21,COL,650,8.9%,22.2%,0.4,.265,.334,.481,.815,.216,.307,92,16.2,.346,102,Vs. R
11,2018-10-21,MIN,661,8.5%,18.2%,0.5,.274,.336,.407,.743,.133,.318,81,4.2,.322,101,Vs. R
12,2018-10-21,HOU,609,8.7%,15.9%,0.5,.251,.325,.391,.716,.140,.273,70,-1.0,.313,100,Vs. R
13,2018-10-21,MIL,567,10.9%,21.3%,0.5,.234,.325,.427,.752,.193,.263,70,3.6,.322,100,Vs. R
14,2018-10-21,TOR,589,5.3%,26.5%,0.2,.247,.294,.438,.732,.191,.307,69,-0.2,.314,98,Vs. R
15,2018-10-21,KCR,642,5.8%,22.3%,0.3,.255,.301,.425,.726,.170,.305,73,-2.0,.311,94,Vs. R
16,2018-10-21,LAA,540,8.0%,23.7%,0.3,.210,.284,.412,.695,.202,.232,56,-6.8,.299,91,Vs. R
17,2018-10-21,ATL,603,10.0%,23.1%,0.4,.238,.322,.373,.694,.135,.297,65,-6.0,.303,87,Vs. R
18,2018-10-21,PHI,690,9.0%,26.1%,0.3,.215,.298,.378,.676,.163,.267,70,-11.0,.295,84,Vs. R
19,2018-10-21,STL,539,7.1%,23.7%,0.3,.243,.308,.367,.675,.124,.301,53,-9.7,.294,83,Vs. R
20,2018-10-21,CIN,443,8.8%,26.2%,0.3,.223,.296,.383,.680,.160,.275,45,-7.1,.296,81,Vs. R
21,2018-10-21,SEA,550,7.5%,21.1%,0.4,.226,.286,.360,.646,.134,.269,50,-14.3,.283,81,Vs. R
22,2018-10-21,BAL,536,6.3%,23.5%,0.3,.234,.290,.371,.661,.137,.285,51,-12.1,.287,79,Vs. R
23,2018-10-21,MIA,619,7.4%,26.3%,0.3,.226,.288,.336,.624,.110,.298,52,-20.0,.276,75,Vs. R
24,2018-10-21,CHC,685,8.0%,22.5%,0.4,.230,.301,.339,.640,.110,.284,60,-19.9,.280,73,Vs. R
25,2018-10-21,ARI,575,9.7%,25.7%,0.4,.204,.287,.365,.652,.161,.251,51,-16.4,.280,71,Vs. R
26,2018-10-21,CHW,637,6.6%,27.3%,0.2,.212,.273,.349,.622,.138,.268,52,-22.3,.272,70,Vs. R
27,2018-10-21,TEX,448,8.5%,23.0%,0.4,.207,.289,.352,.641,.145,.246,41,-11.7,.283,69,Vs. R
28,2018-10-21,DET,647,7.9%,24.7%,0.3,.220,.280,.332,.612,.112,.279,51,-24.8,.267,65,Vs. R
29,2018-10-21,SFG,480,6.3%,26.0%,0.2,.227,.280,.315,.596,.088,.300,35,-21.0,.262,63,Vs. R
0,2018-10-22,LAD,564,11.2%,23.0%,0.5,.289,.373,.526,.899,.238,.344,97,30.6,.380,145,Vs. R
1,2018-10-22,OAK,642,10.6%,21.7%,0.5,.279,.358,.472,.831,.194,.323,97,22.1,.357,129,Vs. R
2,2018-10-22,BOS,578,10.0%,20.8%,0.5,.294,.367,.492,.860,.198,.345,92,24.7,.367,129,Vs. R
3,2018-10-22,TBR,597,11.7%,20.4%,0.6,.268,.368,.448,.816,.181,.321,89,18.7,.353,127,Vs. R
4,2018-10-22,WSN,577,13.2%,18.5%,0.7,.266,.370,.435,.805,.169,.308,83,15.9,.349,117,Vs. R
5,2018-10-22,CLE,580,10.0%,17.2%,0.6,.268,.349,.446,.795,.178,.298,82,13.7,.344,114,Vs. R
6,2018-10-22,NYY,624,11.4%,22.0%,0.5,.247,.338,.448,.786,.201,.283,85,12.2,.339,113,Vs. R
7,2018-10-22,SDP,433,10.4%,24.0%,0.4,.253,.332,.431,.763,.178,.308,55,4.9,.328,108,Vs. R
8,2018-10-22,NYM,724,10.9%,24.0%,0.5,.226,.320,.402,.722,.175,.274,85,0.1,.314,102,Vs. R
9,2018-10-22,PIT,564,7.8%,21.5%,0.4,.265,.326,.417,.743,.152,.318,68,2.4,.320,102,Vs. R
10,2018-10-22,COL,650,8.9%,22.2%,0.4,.265,.334,.481,.815,.216,.307,92,16.2,.346,102,Vs. R
11,2018-10-22,MIN,661,8.5%,18.2%,0.5,.274,.336,.407,.743,.133,.318,81,4.2,.322,101,Vs. R
12,2018-10-22,HOU,609,8.7%,15.9%,0.5,.251,.325,.391,.716,.140,.273,70,-1.0,.313,100,Vs. R
13,2018-10-22,MIL,567,10.9%,21.3%,0.5,.234,.325,.427,.752,.193,.263,70,3.6,.322,100,Vs. R
14,2018-10-22,TOR,552,5.3%,26.6%,0.2,.245,.292,.439,.731,.194,.302,64,-0.5,.314,97,Vs. R
15,2018-10-22,KCR,642,5.8%,22.3%,0.3,.255,.301,.425,.726,.170,.305,73,-2.0,.311,94,Vs. R
16,2018-10-22,LAA,540,8.0%,23.7%,0.3,.210,.284,.412,.695,.202,.232,56,-6.8,.299,91,Vs. R
17,2018-10-22,ATL,565,9.9%,23.5%,0.4,.237,.320,.369,.689,.132,.301,59,-6.7,.301,85,Vs. R
18,2018-10-22,PHI,690,9.0%,26.1%,0.3,.215,.298,.378,.676,.163,.267,70,-11.0,.295,84,Vs. R
19,2018-10-22,STL,539,7.1%,23.7%,0.3,.243,.308,.367,.675,.124,.301,53,-9.7,.294,83,Vs. R
20,2018-10-22,SEA,550,7.5%,21.1%,0.4,.226,.286,.360,.646,.134,.269,50,-14.3,.283,81,Vs. R
21,2018-10-22,CIN,428,9.1%,26.2%,0.3,.224,.300,.375,.675,.151,.281,43,-7.3,.294,80,Vs. R
22,2018-10-22,BAL,536,6.3%,23.5%,0.3,.234,.290,.371,.661,.137,.285,51,-12.1,.287,79,Vs. R
23,2018-10-22,MIA,619,7.4%,26.3%,0.3,.226,.288,.336,.624,.110,.298,52,-20.0,.276,75,Vs. R
24,2018-10-22,ARI,541,9.8%,25.3%,0.4,.203,.286,.370,.656,.167,.245,48,-15.0,.281,72,Vs. R
25,2018-10-22,CHC,640,8.0%,22.5%,0.4,.226,.296,.337,.633,.112,.278,55,-20.3,.277,70,Vs. R
26,2018-10-22,CHW,637,6.6%,27.3%,0.2,.212,.273,.349,.622,.138,.268,52,-22.3,.272,70,Vs. R
27,2018-10-22,TEX,448,8.5%,23.0%,0.4,.207,.289,.352,.641,.145,.246,41,-11.7,.283,69,Vs. R
28,2018-10-22,DET,647,7.9%,24.7%,0.3,.220,.280,.332,.612,.112,.279,51,-24.8,.267,65,Vs. R
29,2018-10-22,SFG,480,6.3%,26.0%,0.2,.227,.280,.315,.596,.088,.300,35,-21.0,.262,63,Vs. R
0,2018-10-23,LAD,527,10.8%,23.3%,0.5,.290,.371,.532,.903,.242,.346,91,28.9,.381,145,Vs. R
1,2018-10-23,BOS,539,10.0%,20.2%,0.5,.298,.372,.504,.876,.206,.348,89,25.8,.374,133,Vs. R
2,2018-10-23,OAK,609,10.2%,22.0%,0.5,.274,.350,.460,.810,.186,.319,88,16.7,.348,123,Vs. R
3,2018-10-23,TBR,561,10.7%,20.9%,0.5,.265,.360,.434,.794,.169,.323,79,13.4,.344,120,Vs. R
4,2018-10-23,CLE,539,10.0%,16.9%,0.6,.274,.354,.456,.810,.183,.302,78,15.0,.350,117,Vs. R
5,2018-10-23,WSN,577,13.2%,18.5%,0.7,.266,.370,.435,.805,.169,.308,83,15.9,.349,117,Vs. R
6,2018-10-23,NYY,614,11.6%,21.8%,0.5,.250,.342,.455,.797,.205,.286,86,14.0,.343,116,Vs. R
7,2018-10-23,SDP,398,11.3%,24.6%,0.5,.247,.333,.420,.753,.172,.305,50,3.4,.325,106,Vs. R
8,2018-10-23,NYM,692,11.3%,24.0%,0.5,.233,.328,.405,.733,.173,.285,84,3.0,.319,105,Vs. R
9,2018-10-23,COL,644,8.9%,22.0%,0.4,.265,.334,.482,.816,.216,.306,91,16.2,.346,102,Vs. R
10,2018-10-23,PIT,534,8.2%,21.2%,0.4,.265,.330,.408,.737,.143,.319,64,1.7,.318,101,Vs. R
11,2018-10-23,MIL,564,10.6%,21.5%,0.5,.234,.323,.428,.751,.193,.263,69,3.2,.321,100,Vs. R
12,2018-10-23,TOR,517,5.4%,25.5%,0.2,.245,.295,.440,.734,.195,.297,61,0.4,.316,99,Vs. R
13,2018-10-23,MIN,628,8.0%,18.8%,0.4,.269,.328,.401,.729,.132,.315,74,0.9,.316,97,Vs. R
14,2018-10-23,HOU,594,8.9%,16.0%,0.6,.242,.320,.383,.702,.140,.262,66,-3.5,.308,97,Vs. R
15,2018-10-23,LAA,529,7.9%,23.3%,0.3,.212,.286,.418,.704,.206,.233,57,-5.2,.303,93,Vs. R
16,2018-10-23,KCR,621,5.6%,22.4%,0.3,.254,.299,.423,.722,.169,.305,70,-2.9,.309,93,Vs. R
17,2018-10-23,SEA,519,7.7%,20.2%,0.4,.234,.296,.374,.670,.140,.275,51,-9.3,.292,88,Vs. R
18,2018-10-23,ATL,551,10.2%,23.6%,0.4,.234,.319,.367,.687,.134,.296,57,-7.0,.300,85,Vs. R
19,2018-10-23,STL,527,7.2%,23.5%,0.3,.245,.310,.371,.681,.127,.301,53,-8.7,.296,85,Vs. R
20,2018-10-23,PHI,676,9.2%,26.0%,0.4,.213,.299,.373,.672,.160,.266,67,-11.6,.294,83,Vs. R
21,2018-10-23,BAL,524,6.5%,22.9%,0.3,.237,.294,.378,.673,.141,.287,52,-9.7,.292,82,Vs. R
22,2018-10-23,MIA,587,7.3%,26.4%,0.3,.226,.288,.331,.619,.105,.300,48,-20.2,.274,73,Vs. R
23,2018-10-23,CIN,397,8.6%,25.7%,0.3,.215,.288,.360,.648,.145,.268,36,-10.6,.283,73,Vs. R
24,2018-10-23,CHC,640,8.0%,22.5%,0.4,.226,.296,.337,.633,.112,.278,55,-20.3,.277,70,Vs. R
25,2018-10-23,CHW,606,6.9%,27.6%,0.3,.211,.274,.350,.624,.140,.268,50,-20.9,.272,70,Vs. R
26,2018-10-23,ARI,507,8.9%,26.0%,0.3,.196,.274,.364,.638,.167,.238,42,-17.3,.273,67,Vs. R
27,2018-10-23,TEX,410,8.0%,23.2%,0.3,.204,.284,.346,.630,.142,.241,36,-12.3,.278,65,Vs. R
28,2018-10-23,DET,636,7.9%,24.5%,0.3,.220,.280,.328,.608,.108,.279,49,-24.9,.266,65,Vs. R
29,2018-10-23,SFG,454,6.4%,25.8%,0.2,.229,.283,.315,.598,.086,.303,34,-19.4,.263,64,Vs. R
0,2018-10-24,LAD,514,10.9%,22.8%,0.5,.293,.372,.534,.907,.242,.345,89,28.7,.382,146,Vs. R
1,2018-10-24,BOS,500,10.2%,20.2%,0.5,.300,.375,.511,.886,.211,.349,84,25.5,.377,136,Vs. R
2,2018-10-24,TBR,531,11.3%,21.1%,0.5,.263,.362,.431,.794,.168,.321,75,13.1,.345,121,Vs. R
3,2018-10-24,OAK,600,10.3%,22.0%,0.5,.271,.348,.451,.799,.180,.317,85,14.6,.344,120,Vs. R
4,2018-10-24,WSN,547,13.2%,18.6%,0.7,.267,.370,.443,.814,.176,.308,80,16.4,.352,119,Vs. R
5,2018-10-24,NYY,579,11.7%,21.8%,0.5,.248,.342,.453,.795,.204,.286,81,13.1,.342,116,Vs. R
6,2018-10-24,CLE,497,9.1%,16.9%,0.5,.274,.347,.452,.800,.178,.303,70,11.8,.345,114,Vs. R
7,2018-10-24,SDP,371,11.3%,23.7%,0.5,.250,.336,.420,.756,.170,.305,47,3.6,.327,107,Vs. R
8,2018-10-24,MIN,599,8.2%,19.0%,0.4,.281,.341,.420,.760,.139,.331,77,7.1,.329,106,Vs. R
9,2018-10-24,NYM,664,11.3%,23.6%,0.5,.230,.325,.398,.723,.168,.280,79,1.1,.315,103,Vs. R
10,2018-10-24,COL,618,9.1%,21.8%,0.4,.266,.337,.478,.815,.212,.309,88,15.5,.346,102,Vs. R
11,2018-10-24,PIT,517,8.3%,21.3%,0.4,.265,.329,.401,.730,.137,.321,61,0.4,.315,99,Vs. R
12,2018-10-24,MIL,542,10.5%,21.2%,0.5,.235,.323,.419,.742,.184,.266,65,1.8,.318,98,Vs. R
13,2018-10-24,HOU,578,8.8%,16.3%,0.5,.241,.318,.384,.703,.144,.261,64,-3.4,.308,97,Vs. R
14,2018-10-24,KCR,585,5.5%,22.4%,0.2,.256,.299,.431,.730,.175,.306,67,-1.5,.312,94,Vs. R
15,2018-10-24,SEA,489,8.0%,19.8%,0.4,.240,.302,.380,.682,.140,.281,50,-6.9,.297,91,Vs. R
16,2018-10-24,ATL,518,10.2%,23.7%,0.4,.236,.322,.371,.693,.136,.298,55,-5.1,.304,87,Vs. R
17,2018-10-24,TOR,476,5.9%,26.5%,0.2,.229,.284,.404,.688,.175,.282,49,-6.5,.298,87,Vs. R
18,2018-10-24,LAA,492,7.9%,24.2%,0.3,.194,.269,.402,.671,.208,.211,47,-10.2,.289,84,Vs. R
19,2018-10-24,STL,520,7.3%,23.3%,0.3,.244,.310,.366,.676,.122,.301,52,-9.2,.294,84,Vs. R
20,2018-10-24,BAL,510,6.5%,22.7%,0.3,.235,.291,.379,.670,.144,.282,49,-10.2,.290,81,Vs. R
21,2018-10-24,PHI,636,9.0%,27.0%,0.3,.201,.288,.362,.649,.160,.252,59,-15.3,.285,77,Vs. R
22,2018-10-24,MIA,551,7.3%,25.8%,0.3,.231,.292,.339,.631,.108,.303,48,-16.8,.279,76,Vs. R
23,2018-10-24,CIN,387,8.3%,25.6%,0.3,.220,.290,.369,.659,.149,.274,36,-9.1,.287,75,Vs. R
24,2018-10-24,CHC,574,8.2%,21.6%,0.4,.226,.295,.339,.633,.113,.274,49,-17.9,.277,71,Vs. R
25,2018-10-24,CHW,571,6.8%,27.7%,0.2,.208,.271,.349,.620,.141,.262,46,-20.5,.271,69,Vs. R
26,2018-10-24,ARI,472,8.3%,26.7%,0.3,.202,.271,.375,.646,.173,.245,40,-15.3,.275,69,Vs. R
27,2018-10-24,DET,600,7.2%,24.8%,0.3,.222,.276,.335,.611,.114,.281,47,-23.1,.267,65,Vs. R
28,2018-10-24,SFG,440,6.4%,25.2%,0.3,.229,.283,.310,.593,.081,.302,32,-19.5,.261,63,Vs. R
29,2018-10-24,TEX,374,8.6%,22.5%,0.4,.199,.284,.322,.606,.123,.237,30,-13.5,.271,60,Vs. R
0,2018-10-25,LAD,493,10.8%,23.1%,0.5,.291,.370,.529,.899,.238,.344,84,26.3,.379,144,Vs. R
1,2018-10-25,BOS,488,10.2%,20.5%,0.5,.296,.372,.513,.884,.217,.344,81,24.4,.376,135,Vs. R
2,2018-10-25,TBR,503,11.7%,21.3%,0.6,.263,.365,.430,.794,.167,.323,71,12.6,.346,121,Vs. R
3,2018-10-25,NYY,542,12.0%,21.8%,0.6,.251,.345,.464,.809,.212,.286,78,14.5,.347,119,Vs. R
4,2018-10-25,WSN,547,13.2%,18.6%,0.7,.267,.370,.443,.814,.176,.308,80,16.4,.352,119,Vs. R
5,2018-10-25,OAK,591,10.2%,22.3%,0.5,.267,.343,.445,.789,.179,.312,81,12.3,.340,117,Vs. R
6,2018-10-25,CLE,487,9.0%,16.0%,0.6,.277,.351,.459,.810,.182,.303,70,13.1,.349,117,Vs. R
7,2018-10-25,MIN,566,8.1%,18.9%,0.4,.284,.343,.421,.763,.137,.334,73,7.3,.330,107,Vs. R
8,2018-10-25,COL,609,9.0%,21.7%,0.4,.267,.337,.476,.813,.209,.309,86,14.9,.345,101,Vs. R
9,2018-10-25,SDP,328,11.0%,23.2%,0.5,.247,.331,.401,.732,.153,.304,39,0.7,.317,101,Vs. R
10,2018-10-25,NYM,626,11.3%,24.1%,0.5,.227,.320,.390,.710,.163,.277,72,-1.5,.310,100,Vs. R
11,2018-10-25,PIT,517,8.3%,21.3%,0.4,.265,.329,.401,.730,.137,.321,61,0.4,.315,99,Vs. R
12,2018-10-25,MIL,533,10.3%,21.4%,0.5,.236,.323,.423,.746,.187,.268,65,2.5,.320,99,Vs. R
13,2018-10-25,KCR,555,5.0%,22.3%,0.2,.263,.303,.441,.744,.178,.315,66,0.8,.317,98,Vs. R
14,2018-10-25,SEA,478,7.9%,19.2%,0.4,.245,.306,.388,.694,.143,.284,51,-4.6,.302,94,Vs. R
15,2018-10-25,HOU,541,9.1%,15.7%,0.6,.237,.318,.373,.691,.135,.256,58,-5.0,.304,94,Vs. R
16,2018-10-25,LAA,460,7.6%,23.0%,0.3,.198,.270,.417,.687,.219,.208,46,-7.4,.295,88,Vs. R
17,2018-10-25,STL,483,7.2%,23.6%,0.3,.246,.313,.377,.690,.131,.304,50,-6.3,.301,87,Vs. R
18,2018-10-25,TOR,443,5.9%,26.0%,0.2,.232,.287,.400,.687,.168,.286,46,-6.0,.298,87,Vs. R
19,2018-10-25,BAL,481,6.2%,22.9%,0.3,.232,.287,.376,.663,.144,.277,46,-10.6,.288,79,Vs. R
20,2018-10-25,ATL,504,10.5%,24.2%,0.4,.225,.315,.337,.653,.112,.292,48,-11.0,.289,77,Vs. R
21,2018-10-25,MIA,551,7.3%,25.8%,0.3,.231,.292,.339,.631,.108,.303,48,-16.8,.279,76,Vs. R
22,2018-10-25,PHI,598,9.0%,27.1%,0.3,.200,.286,.358,.645,.158,.252,54,-15.4,.283,76,Vs. R
23,2018-10-25,CHC,574,8.2%,21.6%,0.4,.226,.295,.339,.633,.113,.274,49,-17.9,.277,71,Vs. R
24,2018-10-25,CIN,353,8.2%,25.2%,0.3,.212,.281,.359,.641,.147,.261,31,-10.7,.279,70,Vs. R
25,2018-10-25,CHW,563,6.9%,27.9%,0.2,.207,.269,.349,.618,.142,.260,45,-20.7,.270,68,Vs. R
26,2018-10-25,ARI,434,7.1%,27.4%,0.3,.202,.262,.383,.645,.181,.243,36,-14.6,.274,68,Vs. R
27,2018-10-25,DET,566,7.1%,25.1%,0.3,.225,.278,.338,.616,.113,.286,45,-20.9,.269,67,Vs. R
28,2018-10-25,TEX,341,7.3%,23.2%,0.3,.202,.279,.336,.615,.134,.242,28,-11.9,.272,61,Vs. R
29,2018-10-25,SFG,406,6.7%,25.4%,0.3,.225,.282,.297,.579,.072,.300,28,-19.6,.256,60,Vs. R
0,2018-10-26,LAD,475,10.7%,23.2%,0.5,.297,.376,.535,.910,.237,.354,83,27.1,.384,147,Vs. R
1,2018-10-26,BOS,488,10.2%,20.5%,0.5,.296,.372,.513,.884,.217,.344,81,24.4,.376,135,Vs. R
2,2018-10-26,CLE,463,8.6%,16.0%,0.5,.285,.354,.473,.827,.188,.311,69,15.1,.355,121,Vs. R
3,2018-10-26,WSN,547,13.2%,18.6%,0.7,.267,.370,.443,.814,.176,.308,80,16.4,.352,119,Vs. R
4,2018-10-26,TBR,480,11.5%,21.0%,0.5,.262,.361,.422,.783,.159,.321,66,10.2,.341,118,Vs. R
5,2018-10-26,OAK,591,10.2%,22.3%,0.5,.267,.343,.445,.789,.179,.312,81,12.3,.340,117,Vs. R
6,2018-10-26,NYY,495,11.1%,22.4%,0.5,.249,.337,.465,.802,.216,.284,70,11.9,.344,117,Vs. R
7,2018-10-26,MIN,553,8.3%,18.8%,0.4,.283,.344,.422,.765,.139,.332,72,7.5,.331,107,Vs. R
8,2018-10-26,SDP,328,11.0%,23.2%,0.5,.247,.331,.401,.732,.153,.304,39,0.7,.317,101,Vs. R
9,2018-10-26,NYM,626,11.3%,24.1%,0.5,.227,.320,.390,.710,.163,.277,72,-1.5,.310,100,Vs. R
10,2018-10-26,MIL,522,10.2%,21.5%,0.5,.236,.322,.427,.749,.190,.267,64,2.7,.321,99,Vs. R
11,2018-10-26,HOU,531,9.2%,15.6%,0.6,.240,.322,.379,.701,.138,.259,59,-3.1,.308,97,Vs. R
12,2018-10-26,KCR,523,5.0%,23.1%,0.2,.264,.303,.432,.736,.168,.322,61,-0.5,.314,96,Vs. R
13,2018-10-26,SEA,478,7.9%,19.2%,0.4,.245,.306,.388,.694,.143,.284,51,-4.6,.302,94,Vs. R
14,2018-10-26,PIT,483,8.7%,21.3%,0.4,.257,.325,.388,.713,.131,.314,54,-2.3,.308,94,Vs. R
15,2018-10-26,COL,567,9.0%,22.2%,0.4,.252,.324,.459,.784,.207,.293,75,8.6,.334,94,Vs. R
16,2018-10-26,LAA,452,7.5%,23.0%,0.3,.199,.271,.422,.692,.223,.208,46,-6.6,.297,89,Vs. R
17,2018-10-26,TOR,443,5.9%,26.0%,0.2,.232,.287,.400,.687,.168,.286,46,-6.0,.298,87,Vs. R
18,2018-10-26,STL,448,7.4%,23.7%,0.3,.242,.313,.371,.684,.129,.302,46,-6.2,.299,87,Vs. R
19,2018-10-26,BAL,481,6.2%,22.9%,0.3,.232,.287,.376,.663,.144,.277,46,-10.6,.288,79,Vs. R
20,2018-10-26,MIA,551,7.3%,25.8%,0.3,.231,.292,.339,.631,.108,.303,48,-16.8,.279,76,Vs. R
21,2018-10-26,PHI,598,9.0%,27.1%,0.3,.200,.286,.358,.645,.158,.252,54,-15.4,.283,76,Vs. R
22,2018-10-26,ATL,470,10.6%,25.3%,0.4,.223,.314,.331,.645,.108,.294,44,-11.2,.287,75,Vs. R
23,2018-10-26,CHC,566,8.1%,21.6%,0.4,.227,.295,.341,.637,.114,.275,49,-17.1,.279,72,Vs. R
24,2018-10-26,DET,532,7.3%,24.6%,0.3,.226,.281,.342,.623,.116,.284,44,-18.3,.272,69,Vs. R
25,2018-10-26,ARI,407,7.4%,26.5%,0.3,.199,.262,.388,.650,.189,.234,35,-13.1,.276,69,Vs. R
26,2018-10-26,CHW,527,7.4%,28.3%,0.3,.205,.272,.344,.616,.138,.263,42,-19.4,.270,68,Vs. R
27,2018-10-26,CIN,339,8.6%,25.4%,0.3,.203,.275,.350,.625,.147,.246,28,-12.1,.272,65,Vs. R
28,2018-10-26,TEX,308,6.5%,24.0%,0.3,.207,.279,.339,.619,.132,.253,25,-10.5,.273,62,Vs. R
29,2018-10-26,SFG,403,6.7%,25.6%,0.3,.226,.284,.299,.583,.073,.303,28,-18.8,.258,61,Vs. R
0,2018-10-27,LAD,442,10.9%,22.4%,0.5,.307,.385,.553,.938,.245,.363,81,29.2,.394,154,Vs. R
1,2018-10-27,BOS,477,10.1%,20.8%,0.5,.293,.368,.505,.872,.212,.342,78,22.0,.371,132,Vs. R
2,2018-10-27,CLE,429,8.9%,16.3%,0.5,.291,.361,.479,.839,.188,.321,66,15.8,.361,125,Vs. R
3,2018-10-27,TBR,450,11.6%,19.8%,0.6,.270,.370,.438,.808,.168,.324,66,13.0,.351,125,Vs. R
4,2018-10-27,OAK,559,10.2%,22.4%,0.5,.272,.349,.459,.808,.187,.317,80,14.9,.347,122,Vs. R
5,2018-10-27,WSN,472,12.9%,18.4%,0.7,.275,.374,.451,.825,.176,.318,70,15.3,.355,121,Vs. R
6,2018-10-27,NYY,467,10.7%,22.7%,0.5,.249,.334,.465,.799,.215,.286,65,10.6,.342,116,Vs. R
7,2018-10-27,SDP,312,11.5%,22.4%,0.5,.247,.335,.402,.738,.155,.299,38,1.4,.320,103,Vs. R
8,2018-10-27,MIL,519,10.2%,21.4%,0.5,.238,.324,.430,.754,.192,.269,64,3.5,.323,100,Vs. R
9,2018-10-27,MIN,518,7.7%,18.7%,0.4,.275,.332,.412,.744,.136,.322,63,2.9,.321,100,Vs. R
10,2018-10-27,NYM,594,11.1%,24.4%,0.5,.230,.321,.387,.708,.158,.284,68,-1.9,.309,99,Vs. R
11,2018-10-27,COL,534,9.6%,22.3%,0.4,.255,.331,.464,.795,.209,.295,73,10.3,.339,97,Vs. R
12,2018-10-27,SEA,448,7.8%,19.9%,0.4,.249,.309,.392,.700,.143,.293,49,-3.5,.304,96,Vs. R
13,2018-10-27,HOU,492,9.1%,16.1%,0.6,.243,.321,.371,.692,.128,.267,54,-3.9,.305,95,Vs. R
14,2018-10-27,KCR,490,4.7%,23.7%,0.2,.261,.299,.433,.731,.172,.318,56,-0.9,.312,95,Vs. R
15,2018-10-27,PIT,445,9.0%,21.3%,0.4,.255,.326,.385,.711,.130,.310,50,-2.3,.308,94,Vs. R
16,2018-10-27,TOR,415,5.5%,25.5%,0.2,.239,.292,.416,.708,.177,.292,46,-2.9,.306,92,Vs. R
17,2018-10-27,LAA,432,7.6%,23.4%,0.3,.203,.274,.428,.702,.226,.215,45,-5.0,.300,92,Vs. R
18,2018-10-27,STL,408,7.1%,23.3%,0.3,.235,.307,.362,.669,.127,.291,41,-7.1,.294,84,Vs. R
19,2018-10-27,BAL,448,6.5%,22.1%,0.3,.236,.293,.383,.676,.147,.279,44,-7.9,.293,83,Vs. R
20,2018-10-27,MIA,516,7.4%,25.4%,0.3,.232,.294,.333,.627,.100,.304,44,-16.1,.278,76,Vs. R
21,2018-10-27,CHC,540,8.1%,20.9%,0.4,.231,.300,.349,.649,.118,.277,49,-14.0,.284,75,Vs. R
22,2018-10-27,ATL,467,10.5%,25.3%,0.4,.222,.312,.330,.642,.108,.291,43,-11.7,.285,74,Vs. R
23,2018-10-27,TEX,279,6.1%,24.4%,0.3,.220,.290,.366,.656,.146,.270,26,-6.2,.288,72,Vs. R
24,2018-10-27,DET,514,7.4%,23.7%,0.3,.230,.285,.350,.635,.120,.284,44,-15.7,.277,72,Vs. R
25,2018-10-27,CHW,495,7.1%,28.7%,0.2,.209,.274,.354,.628,.145,.268,41,-16.6,.274,71,Vs. R
26,2018-10-27,PHI,527,8.9%,27.3%,0.3,.191,.278,.349,.627,.158,.236,45,-16.6,.276,71,Vs. R
27,2018-10-27,CIN,330,8.5%,25.5%,0.3,.205,.277,.356,.632,.151,.249,28,-11.0,.275,67,Vs. R
28,2018-10-27,SFG,371,7.0%,25.9%,0.3,.229,.290,.306,.596,.076,.308,28,-15.8,.263,64,Vs. R
29,2018-10-27,ARI,374,7.2%,27.0%,0.3,.190,.253,.375,.628,.185,.221,29,-14.5,.267,63,Vs. R
0,2018-10-28,LAD,405,10.6%,22.7%,0.5,.313,.389,.566,.955,.254,.370,76,28.9,.401,159,Vs. R
1,2018-10-28,BOS,446,9.6%,20.9%,0.5,.302,.373,.525,.898,.223,.352,76,24.0,.381,138,Vs. R
2,2018-10-28,TBR,421,11.9%,20.0%,0.6,.273,.376,.434,.810,.161,.331,62,13.0,.353,126,Vs. R
3,2018-10-28,NYY,436,10.8%,22.9%,0.5,.262,.346,.491,.837,.228,.302,66,15.1,.357,126,Vs. R
4,2018-10-28,CLE,426,8.7%,16.2%,0.5,.293,.361,.481,.842,.189,.322,66,16.0,.361,125,Vs. R
5,2018-10-28,WSN,443,13.5%,18.1%,0.8,.276,.380,.444,.825,.168,.322,67,14.9,.356,122,Vs. R
6,2018-10-28,OAK,529,10.2%,22.9%,0.4,.262,.340,.447,.788,.185,.305,72,10.5,.339,117,Vs. R
7,2018-10-28,SDP,301,12.0%,22.9%,0.5,.249,.338,.410,.748,.161,.303,37,2.2,.323,105,Vs. R
8,2018-10-28,MIN,491,8.1%,18.3%,0.4,.276,.336,.414,.750,.138,.320,61,3.9,.324,102,Vs. R
9,2018-10-28,HOU,478,9.2%,16.1%,0.6,.248,.326,.380,.706,.132,.272,54,-1.6,.310,99,Vs. R
10,2018-10-28,MIL,482,10.2%,21.6%,0.5,.233,.318,.425,.743,.191,.263,58,1.3,.318,97,Vs. R
11,2018-10-28,SEA,437,8.0%,18.8%,0.4,.251,.312,.390,.702,.139,.292,48,-3.0,.305,97,Vs. R
12,2018-10-28,KCR,479,4.4%,23.8%,0.2,.264,.299,.437,.736,.173,.322,56,-0.2,.314,96,Vs. R
